x,y,xvar,yvar,cov,ts,mfgID,GID
188434.7028,1997736.437,12.4331,1.5479,-1.4128,3/7/2016 7:53:00 AM,466,"""2016-466-17-067"""
188555.7183,1997721.198,0.3533,0.4526,0.0031,3/7/2016 8:55:00 AM,466,"""2016-466-18-067"""
188647.7746,1997372.48,0.4553,0.7841,0.1919,3/7/2016 6:56:00 AM,476,"""2016-476-23-067"""
188706.3783,1997363.987,0,0,0,3/7/2016 7:28:00 AM,476,"""2016-476-24-067"""
188690.9187,1997378.314,0.4035,1.0495,-0.0867,3/7/2016 8:10:00 AM,476,"""2016-476-25-067"""
188664.4302,1997426.358,0.7971,1.8578,0.4697,3/7/2016 8:36:00 AM,476,"""2016-476-26-067"""
188522.189,1997677.422,0,0,0,3/7/2016 7:08:20 AM,516,"""2016-516-52-067"""
188507.3442,1997711.456,0.9935,0.6025,-0.208,3/7/2016 7:59:00 AM,516,"""2016-516-53-067"""
188553.4906,1997651.043,35.7071,6.5043,-11.4849,3/7/2016 8:46:40 AM,516,"""2016-516-54-067"""
188636.0118,1997207.304,0.613,0.229,0.0502,3/8/2016 7:06:40 AM,45,"""2016-45-8-068"""
188691.0655,1997313.266,0.3541,0.5764,-0.3997,3/8/2016 7:59:00 AM,45,"""2016-45-9-068"""
188822.1896,1997360.547,9.7583,1.916,-0.5316,3/8/2016 9:18:20 AM,45,"""2016-45-10-068"""
188783.5488,1997389.86,1.0176,0.2468,0.1021,3/8/2016 9:43:00 AM,45,"""2016-45-11-068"""
188522.0017,1997813.805,1.0165,0.374,0.0071,3/8/2016 8:27:40 AM,466,"""2016-466-19-068"""
188543.0611,1997875.89,5.6522,1.6334,1.1359,3/8/2016 8:51:00 AM,466,"""2016-466-20-068"""
188586.7449,1997706.879,0,0,0,3/8/2016 9:56:00 AM,466,"""2016-466-21-068"""
188624.1944,1997374.353,0,0,0,3/8/2016 6:40:40 AM,476,"""2016-476-27-068"""
188639.8112,1997369.918,0.676,0.4929,0.0193,3/8/2016 7:49:00 AM,476,"""2016-476-28-068"""
188684.8148,1997392.87,0.0995,0.3547,-0.0045,3/8/2016 9:12:00 AM,476,"""2016-476-29-068"""
188682.7586,1997388.32,0.8004,1.1365,0.3645,3/8/2016 9:37:20 AM,476,"""2016-476-30-068"""
188647.5573,1997389.959,0.8007,0.6424,-0.5554,3/8/2016 7:23:00 PM,476,"""2016-476-31-068"""
188689.0289,1997365.591,0.1,0.6354,-0.0956,3/8/2016 7:30:20 PM,476,"""2016-476-32-068"""
188590.3725,1997456.703,0,0,0,3/8/2016 6:48:20 AM,516,"""2016-516-55-068"""
188512.9829,1997621.09,2.2345,0.5269,-0.0089,3/8/2016 7:26:20 AM,516,"""2016-516-56-068"""
188600.0079,1997686.391,0.662,0.3636,-0.0693,3/8/2016 8:15:40 AM,516,"""2016-516-57-068"""
188553.5754,1997703.225,28.4287,4.0209,6.3886,3/8/2016 9:01:00 AM,516,"""2016-516-58-068"""
188605.4492,1997676.521,0.3341,0.5248,0.1369,3/8/2016 10:07:00 AM,516,"""2016-516-59-068"""
188513.6356,1997585.176,1.7699,1.9086,0.3343,3/8/2016 6:42:40 PM,516,"""2016-516-60-068"""
188466.3693,1997600.913,2.8307,1.1259,0.8826,3/8/2016 6:59:00 PM,516,"""2016-516-61-068"""
188465.4423,1997581.058,1.6017,0.5282,0.1894,3/8/2016 7:12:00 PM,516,"""2016-516-62-068"""
188694.5445,1997395.243,1.601,1.6751,0.85,3/8/2016 6:34:20 AM,466,"""2016-466-1700-068"""
188540.2678,1997713.975,0.7312,1.8458,-0.2055,3/8/2016 7:33:00 AM,466,"""2016-466-1800-068"""
189170.5711,1996608.783,0,0,0,3/9/2016 11:51:00 AM,48,"""2016-48-1-069"""
188917.9842,1996745.327,1.2672,2.7693,0.6832,3/9/2016 1:17:40 PM,48,"""2016-48-2-069"""
188465.8005,1996849.282,553.6356,1850.7846,-1001.3366,3/9/2016 1:38:20 PM,467,"""2016-467-11-069"""
188723.8922,1997382.495,0.3266,0.7501,0.0757,3/9/2016 7:21:20 AM,45,"""2016-45-12-069"""
188386.2708,1996791.189,4.1474,1.6444,0.0267,3/9/2016 1:54:00 PM,467,"""2016-467-12-069"""
188710.547,1997432.496,0,0,0,3/9/2016 8:04:20 AM,45,"""2016-45-13-069"""
188682.519,1997396.501,1.1876,0.8934,0.4631,3/9/2016 9:12:00 AM,45,"""2016-45-14-069"""
188617.657,1997472.028,0.7789,2.0596,-0.546,3/9/2016 9:58:20 AM,45,"""2016-45-15-069"""
188606.3783,1997464.081,0.3204,0.5313,-0.1742,3/9/2016 10:35:00 AM,45,"""2016-45-16-069"""
188496.1229,1997647.04,0,0,0,3/9/2016 6:56:40 AM,466,"""2016-466-22-069"""
188595.6581,1997716.166,0,0,0,3/9/2016 7:44:00 AM,466,"""2016-466-23-069"""
188578.4089,1997717.466,0.6549,1.7401,0.23,3/9/2016 9:48:00 AM,466,"""2016-466-24-069"""
188606.4743,1997736.389,4.4022,1.0072,1.4502,3/9/2016 10:22:40 AM,466,"""2016-466-25-069"""
188648.4381,1997362.506,0.4826,0.2688,0.1915,3/9/2016 7:14:20 AM,476,"""2016-476-33-069"""
188693.3713,1997381.096,0.4391,0.6125,0.0279,3/9/2016 8:09:00 AM,476,"""2016-476-34-069"""
188678.8509,1997394.47,0.2441,0.22,0.1463,3/9/2016 9:15:00 AM,476,"""2016-476-35-069"""
188644.2651,1997384.468,0.3727,0.6237,-0.2199,3/9/2016 10:41:00 AM,476,"""2016-476-36-069"""
188528.2389,1997590.424,0.2632,0.481,-0.0789,3/9/2016 6:47:00 AM,516,"""2016-516-63-069"""
188504.7928,1997700.172,0.5753,0.9096,-0.2694,3/9/2016 7:38:00 AM,516,"""2016-516-64-069"""
188504.8704,1997655.905,0.5199,0.4183,-0.0669,3/9/2016 8:23:20 AM,516,"""2016-516-65-069"""
188533.9335,1997662.199,1.0699,2.2983,-0.8502,3/9/2016 9:26:40 AM,516,"""2016-516-66-069"""
188500.5909,1997730.879,1.8435,0.4923,-0.2435,3/9/2016 10:16:20 AM,516,"""2016-516-67-069"""
188677.0772,1997393.891,1.5599,0.4643,-0.5058,3/9/2016 10:04:20 AM,476,"""2016-476-3500-069"""
189223.6606,1996438.603,15.8165,5.0594,5.9537,3/10/2016 11:11:00 AM,56,"""2016-56-1-070"""
189217.4365,1996452.183,1.3711,0.7384,0.176,3/10/2016 11:04:20 AM,59,"""2016-59-1-070"""
188362.6018,1996823.121,0,0,0,3/10/2016 10:10:40 AM,467,"""2016-467-13-070"""
188545.7068,1996859.709,1321.8986,85.1243,286.8864,3/10/2016 1:03:00 PM,467,"""2016-467-14-070"""
188412.178,1996810.763,2.6313,1.8,-1.3412,3/10/2016 1:13:20 PM,467,"""2016-467-15-070"""
188686.4949,1997467.487,0.5895,0.7777,0.4866,3/10/2016 6:34:40 AM,45,"""2016-45-17-070"""
188684.355,1997520.597,3.3062,12.7538,-1.5413,3/10/2016 7:03:40 AM,45,"""2016-45-18-070"""
188512.4557,1997717.413,2.3879,0.6761,0.15,3/10/2016 9:28:40 AM,45,"""2016-45-19-070"""
188706.8034,1997395.104,4.0067,0.5715,-0.4577,3/10/2016 6:24:20 AM,466,"""2016-466-26-070"""
188739.8821,1997534.173,0.3546,0.824,-0.0095,3/10/2016 6:49:40 AM,466,"""2016-466-27-070"""
188686.3761,1997360.353,1.3367,0.823,0.2366,3/10/2016 6:28:20 AM,476,"""2016-476-37-070"""
188703.5355,1997368.683,0.3804,0.1845,-0.1012,3/10/2016 6:57:20 AM,476,"""2016-476-38-070"""
188689.3605,1997387.479,0.2597,0.8038,-0.1279,3/10/2016 8:18:40 AM,476,"""2016-476-39-070"""
188698.9627,1997383.531,0,0,0,3/10/2016 9:16:20 AM,476,"""2016-476-40-070"""
188686.9195,1997496.929,1.1204,2.0455,-0.6418,3/10/2016 6:41:20 AM,516,"""2016-516-68-070"""
188740.5757,1997529.887,0.3923,0.3439,0.1205,3/10/2016 7:09:20 AM,516,"""2016-516-69-070"""
188583.397,1997707.855,0,0,0,3/10/2016 7:37:40 AM,516,"""2016-516-70-070"""
188503.0485,1997659.156,1.8838,3.4562,-0.9609,3/10/2016 8:29:20 AM,516,"""2016-516-71-070"""
188666.6215,1997633.197,2.7959,5.8121,-2.8517,3/10/2016 8:00:40 AM,45,"""2016-45-1800-070"""
189160.4229,1996468.005,13.3408,131.8502,-29.8863,3/11/2016 6:59:20 AM,56,"""2016-56-2-071"""
189086.7297,1996620.802,0.8836,0.0326,0.0815,3/11/2016 6:51:20 AM,59,"""2016-59-2-071"""
189112.0264,1996639.312,2.3748,0.9746,0.1006,3/11/2016 6:44:20 AM,48,"""2016-48-3-071"""
189160.3224,1996638.125,0.6667,0.8664,-0.1284,3/11/2016 7:25:20 AM,56,"""2016-56-3-071"""
189156.809,1996575.135,0.9367,1.356,-0.4649,3/11/2016 7:17:00 AM,59,"""2016-59-3-071"""
189154.2502,1996620.767,0.3868,0.2414,0.1719,3/11/2016 7:11:00 AM,48,"""2016-48-4-071"""
189153.3551,1996463.752,0.8577,0.9115,0.3693,3/11/2016 8:15:20 AM,56,"""2016-56-4-071"""
189211.2755,1996527.415,0.8343,2.4745,0.0096,3/11/2016 7:40:20 AM,59,"""2016-59-4-071"""
189151.9139,1996631.907,0.5572,0.5068,0.192,3/11/2016 7:31:00 AM,48,"""2016-48-5-071"""
189188.4721,1996415.559,1.4168,0.9866,0.5588,3/11/2016 11:30:20 AM,56,"""2016-56-5-071"""
189201.4476,1996457.094,1.4972,3.8564,-0.4117,3/11/2016 11:10:20 AM,59,"""2016-59-5-071"""
189170.2651,1996636.915,0.3085,0.8487,0.3731,3/11/2016 11:20:00 AM,48,"""2016-48-6-071"""
189213.9014,1996486.349,0.6586,1.4272,-0.4563,3/11/2016 11:49:00 AM,56,"""2016-56-6-071"""
189189.0821,1996467.1,0.3618,0.3276,-0.2053,3/11/2016 11:35:20 AM,59,"""2016-59-6-071"""
189169.4068,1996616.992,1.5378,1.8603,1.132,3/11/2016 11:44:00 AM,48,"""2016-48-7-071"""
189177.8007,1996446.097,0.5958,0.4084,0.2102,3/11/2016 11:56:20 AM,59,"""2016-59-7-071"""
188430.1233,1996792.824,41.4109,5.4817,-5.2074,3/11/2016 1:03:00 PM,467,"""2016-467-16-071"""
189122.9493,1996456.265,4.3502,4.032,2.1401,3/13/2016 7:49:40 AM,56,"""2016-56-7-073"""
189108.1581,1996614.257,0,0,0,3/13/2016 7:25:40 AM,48,"""2016-48-8-073"""
189159.9322,1996482.462,3.0195,7.0264,2.621,3/13/2016 9:43:20 AM,56,"""2016-56-8-073"""
189156.9103,1996576.789,0.9038,1.3426,-0.4909,3/13/2016 7:38:20 AM,59,"""2016-59-8-073"""
189156.9176,1996640.265,0.5363,0.6659,0.0628,3/13/2016 8:00:00 AM,48,"""2016-48-9-073"""
189177.2659,1996403.01,4.1153,3.4182,2.6325,3/13/2016 10:30:20 AM,56,"""2016-56-9-073"""
189151.2532,1996577.217,0.5165,0.0926,-0.0294,3/13/2016 8:17:40 AM,59,"""2016-59-9-073"""
189112.0922,1996604.407,0.5666,0.5716,-0.0809,3/13/2016 8:35:20 AM,48,"""2016-48-10-073"""
189160.9499,1996558.772,0.3807,0.227,-0.0464,3/13/2016 8:47:20 AM,59,"""2016-59-10-073"""
189153.5672,1996666.904,1.9954,0.7293,0.2792,3/13/2016 9:33:40 AM,48,"""2016-48-11-073"""
189138.1235,1996571.91,0.5474,0.7036,-0.0872,3/13/2016 9:24:20 AM,59,"""2016-59-11-073"""
189132.2485,1996665.346,0.321,0.4648,0.1127,3/13/2016 10:09:20 AM,48,"""2016-48-12-073"""
189276.0459,1996375.956,1.231,5.3076,-0.6202,3/13/2016 10:23:20 AM,59,"""2016-59-12-073"""
188533.3206,1996802.705,1070.8943,26.7302,81.8748,3/13/2016 10:55:20 AM,467,"""2016-467-17-073"""
189104.0265,1996484.491,0,0,0,3/14/2016 7:21:20 AM,56,"""2016-56-10-074"""
189155.8465,1996589.197,0.5483,1.0122,-0.4976,3/14/2016 7:46:20 AM,56,"""2016-56-11-074"""
189167.0062,1996466.626,8.4855,4.8617,4.0831,3/14/2016 8:19:20 AM,56,"""2016-56-12-074"""
189123.9411,1996681.78,0.808,0.8937,-0.0386,3/14/2016 7:16:00 AM,48,"""2016-48-13-074"""
189146.6033,1996463.1,6.0641,68.0038,1.4786,3/14/2016 7:28:00 AM,59,"""2016-59-13-074"""
189139.2635,1996661.955,1.5099,2.8423,0.0357,3/14/2016 7:34:20 AM,48,"""2016-48-14-074"""
189214.2536,1996556.47,0.4271,2.0082,-0.2181,3/14/2016 8:02:00 AM,59,"""2016-59-14-074"""
189134.9511,1996662.254,0.267,0.1447,0.0293,3/14/2016 8:11:00 AM,48,"""2016-48-15-074"""
189176.4746,1996578.702,0,0,0,3/14/2016 8:28:40 AM,59,"""2016-59-15-074"""
188427.7783,1997439.349,0,0,0,3/14/2016 9:16:00 AM,467,"""2016-467-18-074"""
188366.6502,1996795.42,5.9445,1.5068,0.4017,3/14/2016 5:02:20 PM,467,"""2016-467-19-074"""
188524.0557,1997645.155,4.3316,1.0988,0.862,3/14/2016 10:29:00 AM,45,"""2016-45-20-074"""
188568.0989,1997670.599,0.9559,3.4337,-0.7363,3/14/2016 4:18:00 PM,45,"""2016-45-21-074"""
188604.2312,1997633.474,0.9807,0.5048,-0.1299,3/14/2016 4:36:00 PM,45,"""2016-45-22-074"""
188550.0871,1997726.248,1.7089,1.5773,-0.5643,3/14/2016 10:00:40 AM,466,"""2016-466-28-074"""
188634.0634,1997730.38,0,0,0,3/14/2016 10:39:40 AM,466,"""2016-466-29-074"""
188510.601,1997748.723,8.2552,7.5581,-5.018,3/14/2016 3:36:40 PM,466,"""2016-466-30-074"""
188573.5635,1997682.931,1.3218,7.176,-0.9977,3/14/2016 4:14:00 PM,466,"""2016-466-31-074"""
188686.7928,1997379.322,1.1552,0.7207,0.3624,3/14/2016 10:19:00 AM,476,"""2016-476-41-074"""
188703.4806,1997383.054,1.6663,2.1375,1.1059,3/14/2016 10:51:20 AM,476,"""2016-476-42-074"""
188701.2468,1997384.636,0.3101,0.679,0.1183,3/14/2016 3:50:00 PM,476,"""2016-476-43-074"""
188528.8289,1997680.986,4.8974,7.3109,4.6619,3/14/2016 9:51:40 AM,516,"""2016-516-72-074"""
188531.2615,1997672.492,1.0305,3.7419,-0.2036,3/14/2016 10:33:20 AM,516,"""2016-516-73-074"""
188567.232,1997686.669,2.5184,1.1603,-0.5715,3/14/2016 3:32:20 PM,516,"""2016-516-74-074"""
188540.6748,1997682.139,1.7945,0.3103,-0.6483,3/14/2016 4:07:20 PM,516,"""2016-516-75-074"""
188572.5081,1997685.827,3.5152,0.9967,0.2514,3/14/2016 4:41:00 PM,516,"""2016-516-76-074"""
188662.1238,1997379.601,0,0,0,3/14/2016 4:28:00 PM,476,"""2016-476-4400-074"""
188562.8431,1997460.301,0.2073,0.4393,0.1908,3/15/2016 2:53:20 PM,34,"""2016-34-1-075"""
188568.3558,1997477.549,0,0,0,3/15/2016 3:48:00 PM,34,"""2016-34-2-075"""
188564.4293,1997515.845,2.2236,1.679,0.8763,3/15/2016 4:45:20 PM,34,"""2016-34-3-075"""
189172.1924,1996510.74,1.2063,1.3143,0.637,3/15/2016 7:08:40 AM,56,"""2016-56-13-075"""
189176.2825,1996441.723,0.7618,0.6624,0.3468,3/15/2016 7:31:40 AM,56,"""2016-56-14-075"""
189199.8245,1996458.115,2.541,1.9116,0.3437,3/15/2016 8:09:40 AM,56,"""2016-56-15-075"""
189177.2481,1996437.218,1.0555,0.7698,0.4571,3/15/2016 8:52:40 AM,56,"""2016-56-16-075"""
189175.2564,1996557.591,0,0,0,3/15/2016 7:01:20 AM,59,"""2016-59-16-075"""
189155.5441,1996626.624,0.5398,0.4889,0.1432,3/15/2016 8:34:00 AM,48,"""2016-48-17-075"""
189152.3882,1996433.515,3.0215,4.2468,2.4415,3/15/2016 9:24:00 AM,56,"""2016-56-17-075"""
189136.776,1996567.109,0.7654,0.5518,-0.0369,3/15/2016 7:22:00 AM,59,"""2016-59-17-075"""
189138.5753,1996639.674,0,0,0,3/15/2016 9:05:00 AM,48,"""2016-48-18-075"""
189143.2091,1996455.922,2.5009,1.5243,1.0641,3/15/2016 9:50:20 AM,56,"""2016-56-18-075"""
189200.5813,1996567.199,0.9063,4.4836,0.5401,3/15/2016 8:03:40 AM,59,"""2016-59-18-075"""
189142.2665,1996686.293,0,0,0,3/15/2016 9:38:20 AM,48,"""2016-48-19-075"""
189174.4078,1996427.579,13.0209,3.6099,2.9895,3/15/2016 10:23:20 AM,56,"""2016-56-19-075"""
189207.0176,1996493.701,1.5747,1.2721,-0.0919,3/15/2016 9:29:00 AM,59,"""2016-59-19-075"""
189151.7566,1996684.941,7.2727,13.0015,-7.5299,3/15/2016 10:06:00 AM,48,"""2016-48-20-075"""
189311.7244,1996460.495,3.0989,2.8952,-0.8243,3/15/2016 10:15:40 AM,59,"""2016-59-20-075"""
188655.9305,1997624.288,0,0,0,3/15/2016 5:22:30 PM,45,"""2016-45-24-075"""
188429.1102,1997765.44,31.8318,23.8276,-22.2851,3/15/2016 2:34:40 PM,466,"""2016-466-32-075"""
188482.1642,1997815.958,0.8333,0.9259,0.0319,3/15/2016 3:21:20 PM,466,"""2016-466-33-075"""
188555.4866,1997707.777,3.1497,16.813,0.5775,3/15/2016 4:31:00 PM,466,"""2016-466-34-075"""
188674.538,1997372.338,0,0,0,3/15/2016 2:59:40 PM,476,"""2016-476-44-075"""
188708.669,1997390.473,0.0829,0.7846,-0.0034,3/15/2016 3:56:00 PM,476,"""2016-476-45-075"""
188680.1335,1997388.189,0.28,0.3675,0.1207,3/15/2016 4:54:00 PM,476,"""2016-476-46-075"""
188505.7596,1997643.95,0.8438,0.4359,0.0887,3/15/2016 2:25:00 PM,516,"""2016-516-77-075"""
188567.4682,1997690.968,0,0,0,3/15/2016 3:14:30 PM,516,"""2016-516-78-075"""
188537.8579,1997685.084,0.6775,0.0298,0.0728,3/15/2016 3:30:20 PM,516,"""2016-516-79-075"""
188577.5062,1997660.769,2.0208,1.5154,-0.8268,3/15/2016 4:35:40 PM,516,"""2016-516-80-075"""
189124.4184,1996631.253,1.5563,2.3521,0.5406,3/15/2016 6:53:20 AM,48,"""2016-48-1400-075"""
189162.8553,1996624.769,0.7188,0.7064,0.1352,3/15/2016 7:15:40 AM,48,"""2016-48-1500-075"""
188689.0498,1997695.013,2.4263,0.9168,-0.0249,3/15/2016 3:36:00 PM,45,"""2016-45-2200-075"""
189147.7609,1996583.259,0.3361,0.3467,-0.1431,3/16/2016 6:45:20 AM,56,"""2016-56-20-076"""
189108.3996,1996659.845,1.5872,0.4679,0.5529,3/16/2016 6:33:00 AM,48,"""2016-48-21-076"""
189176.8094,1996546.859,0.2004,0.766,-0.1174,3/16/2016 7:16:20 AM,56,"""2016-56-21-076"""
189150.2445,1996622.619,1.0148,2.0603,-0.1971,3/16/2016 6:39:20 AM,59,"""2016-59-21-076"""
189128.541,1996651.898,0.0557,1.275,0.2566,3/16/2016 7:03:20 AM,48,"""2016-48-22-076"""
189173.1747,1996533.557,0.5953,0.8196,-0.1066,3/16/2016 7:48:40 AM,56,"""2016-56-22-076"""
189101.0879,1996621.396,1.2255,0.9322,0.0519,3/16/2016 7:08:40 AM,59,"""2016-59-22-076"""
188504.6097,1996802.97,3.1728,1.298,0.9064,3/16/2016 9:45:40 AM,467,"""2016-467-22-076"""
189098.7039,1996638.848,1.4899,1.6484,0.9013,3/16/2016 7:33:00 AM,48,"""2016-48-23-076"""
189193.7608,1996595.037,2.5162,2.1598,2.096,3/16/2016 8:17:20 AM,56,"""2016-56-23-076"""
189223.934,1996608.966,0.495,0.4408,0.0233,3/16/2016 7:42:40 AM,59,"""2016-59-23-076"""
189116.9512,1996644.496,0,0,0,3/16/2016 8:04:20 AM,48,"""2016-48-24-076"""
189169.7336,1996591.046,2.5108,14.7379,-1.5693,3/16/2016 8:09:20 AM,59,"""2016-59-24-076"""
188628.2166,1996573.988,92.9372,170.4565,-56.6858,3/17/2016 6:16:00 AM,467,"""2016-467-26-077"""
188597.1611,1997352.248,1.104,0.317,0.0764,3/17/2016 6:49:00 AM,60,"""2016-60-1-077"""
188680.0732,1997373.253,0.4035,0.3706,-0.1293,3/17/2016 6:55:00 AM,476,"""2016-476-47-077"""
188525.7435,1997445.911,2.3962,0.8633,-0.0196,3/17/2016 7:09:20 AM,34,"""2016-34-3-077"""
188652.5326,1997654.918,0.8568,0.9987,-0.6592,3/17/2016 7:24:00 AM,45,"""2016-45-25-077"""
188568.4067,1997675.65,0.4672,0.3348,0.0466,3/17/2016 7:30:20 AM,516,"""2016-516-81-077"""
188642.4423,1997317.639,1.87,3.0738,-0.3174,3/17/2016 7:51:40 AM,466,"""2016-466-35-077"""
188694.8302,1997353.323,0,0,0,3/17/2016 7:56:20 AM,476,"""2016-476-48-077"""
188613.8708,1997384.057,0,0,0,3/17/2016 8:03:00 AM,60,"""2016-60-2-077"""
188608.8024,1997419.164,0,0,0,3/17/2016 8:10:20 AM,34,"""2016-34-4-077"""
188572.7523,1997669.419,1.1067,0.2456,-0.2695,3/17/2016 8:35:20 AM,516,"""2016-516-82-077"""
188600.5826,1997339.974,0.6807,0.3847,0.0777,3/17/2016 9:00:20 AM,60,"""2016-60-3-077"""
188571.1446,1997399.183,1.8132,3.7819,-1.0667,3/17/2016 9:06:20 AM,34,"""2016-34-5-077"""
188408.9392,1997839.364,0,0,0,3/17/2016 9:34:00 AM,466,"""2016-466-36-077"""
188577.4292,1997688.656,2.0268,1.5651,-0.1829,3/17/2016 9:46:00 AM,516,"""2016-516-83-077"""
188692.9191,1997387.12,0.9112,1.2484,-0.8016,3/17/2016 10:03:00 AM,476,"""2016-476-49-077"""
188540.9918,1997376.264,0.3733,0.4746,-0.0168,3/17/2016 10:11:00 AM,34,"""2016-34-6-077"""
188614.3021,1997335.721,1.3875,0.9427,-0.193,3/17/2016 10:20:20 AM,60,"""2016-60-4-077"""
188561.4489,1997684.238,1.2018,0.4061,0.0317,3/17/2016 10:37:20 AM,516,"""2016-516-84-077"""
188663.2473,1997399.705,3.0074,0.0561,-0.4098,3/17/2016 10:57:00 AM,476,"""2016-476-50-077"""
188893.276,1996842.515,1.6921,14.4771,-3.3487,3/17/2016 2:31:00 PM,467,"""2016-467-27-077"""
189145.5583,1996639.346,0.6672,0.575,-0.1672,3/17/2016 3:10:20 PM,48,"""2016-48-25-077"""
189310.9566,1996379.747,0,0,0,3/17/2016 3:25:30 PM,56,"""2016-56-24-077"""
189383.1181,1996392.624,0,0,0,3/17/2016 3:31:00 PM,56,"""2016-56-25-077"""
189187.9721,1996646.653,1.0182,0.6366,-0.5194,3/17/2016 3:44:00 PM,48,"""2016-48-26-077"""
189308.968,1996375.498,0.4494,1.2172,-0.4406,3/17/2016 4:03:00 PM,56,"""2016-56-26-077"""
189213.7446,1996646.396,0.87,6.8095,0.6868,3/17/2016 4:26:20 PM,59,"""2016-59-25-077"""
189191.9809,1996433.688,0,0,0,3/17/2016 4:56:20 PM,59,"""2016-59-26-077"""
189296.377,1996356.87,1.2002,3.0233,-1.2129,3/17/2016 5:05:00 PM,56,"""2016-56-27-077"""
189180.3931,1996640.733,0.8153,0.3302,0.0714,3/17/2016 5:17:40 PM,48,"""2016-48-27-077"""
188846.4895,1996868.201,0,0,0,3/17/2016 5:44:20 PM,467,"""2016-467-28-077"""
189149.3917,1996654.09,0.1994,0.5288,0.1775,3/18/2016 6:56:40 AM,48,"""2016-48-28-078"""
189173.0543,1996534.494,0.5577,0.8515,-0.123,3/18/2016 7:05:20 AM,56,"""2016-56-28-078"""
189203.075,1996505.491,0.289,6.0026,-0.9241,3/18/2016 7:13:00 AM,59,"""2016-59-27-078"""
189157.856,1996634.758,0.4613,0.3744,-0.2809,3/18/2016 7:30:20 AM,48,"""2016-48-29-078"""
189191.8303,1996501.107,1.0465,1.8894,1.05,3/18/2016 7:37:00 AM,56,"""2016-56-29-078"""
189247.6097,1996565.456,0.496,0.7212,0.0825,3/18/2016 7:49:20 AM,59,"""2016-59-28-078"""
189143.5339,1996624.493,0,0,0,3/18/2016 8:11:00 AM,48,"""2016-48-30-078"""
188600.4734,1997336.407,0.6618,0.3686,0.0779,3/20/2016 6:49:00 AM,60,"""2016-60-5-080"""
188601.9067,1997412.147,0,0,0,3/20/2016 6:57:20 AM,34,"""2016-34-7-080"""
188696.7059,1997380.813,0.5014,0.6266,-0.0248,3/20/2016 7:05:00 AM,476,"""2016-476-51-080"""
188562.0856,1997679.626,0.844,0.4658,0.0854,3/20/2016 7:24:00 AM,516,"""2016-516-85-080"""
188547.375,1997316.006,0,0,0,3/20/2016 7:48:20 AM,60,"""2016-60-6-080"""
188586.3368,1997354.576,0,0,0,3/20/2016 7:56:20 AM,34,"""2016-34-8-080"""
188686.0308,1997391.926,0.1206,0.7126,-0.0517,3/20/2016 8:09:00 AM,476,"""2016-476-52-080"""
188571.8497,1997683.421,0.3552,0.2504,0.1555,3/20/2016 8:44:20 AM,516,"""2016-516-86-080"""
188429.7965,1997828.67,1.2161,0.522,0.0435,3/20/2016 8:54:40 AM,466,"""2016-466-37-080"""
188519.7955,1997396.123,2.1117,1.7894,-0.0319,3/20/2016 9:18:20 AM,34,"""2016-34-9-080"""
188530.5837,1997482.073,0,0,0,3/20/2016 9:24:00 AM,60,"""2016-60-7-080"""
188686.1801,1997374.594,0,0,0,3/20/2016 9:48:00 AM,476,"""2016-476-53-080"""
188538.3027,1997685.427,0.7041,0.0445,0.109,3/20/2016 9:59:20 AM,516,"""2016-516-87-080"""
188544.6753,1997378.309,0.5616,0.2668,-0.0726,3/20/2016 10:10:00 AM,34,"""2016-34-10-080"""
188580.7707,1997343.818,0,0,0,3/20/2016 10:21:20 AM,60,"""2016-60-8-080"""
188690.21,1997368.479,1.3498,0.5891,-0.2317,3/20/2016 10:28:00 AM,476,"""2016-476-54-080"""
188593.4154,1997701.442,1.6882,2.3939,-0.7293,3/20/2016 10:58:00 AM,516,"""2016-516-88-080"""
188483.6163,1996793.163,0,0,0,3/20/2016 1:52:00 PM,467,"""2016-467-29-080"""
189100.2179,1996605.176,0.9385,1.5836,-0.72,3/20/2016 2:25:20 PM,48,"""2016-48-31-080"""
189154.0604,1996639.112,0.8354,0.7005,0.2538,3/20/2016 3:03:00 PM,48,"""2016-48-32-080"""
189148.6671,1996619.953,0,0,0,3/20/2016 3:42:20 PM,48,"""2016-48-33-080"""
189238.0184,1996466.513,0.2765,3.5841,0.7897,3/20/2016 3:55:20 PM,59,"""2016-59-29-080"""
189149.372,1996640.308,0,0,0,3/20/2016 4:19:00 PM,48,"""2016-48-34-080"""
189212.4011,1996459.985,1.6962,0.1535,-0.472,3/20/2016 4:31:20 PM,59,"""2016-59-30-080"""
188389.4297,1996813.228,0,0,0,3/20/2016 4:51:00 PM,467,"""2016-467-30-080"""
188861.882,1996820.676,0,0,0,3/21/2016 6:17:00 AM,467,"""2016-467-31-081"""
189147.5052,1996654.959,2.2346,0.3538,0.0194,3/21/2016 6:58:20 AM,48,"""2016-48-35-081"""
189208.2664,1996698.807,1.9649,1.7987,-0.3748,3/21/2016 7:08:20 AM,59,"""2016-59-31-081"""
189159.0892,1996634.881,1.2138,1.1224,-0.275,3/21/2016 7:36:00 AM,48,"""2016-48-36-081"""
189338.1567,1996369.397,1.8359,3.497,-1.4439,3/21/2016 7:56:20 AM,59,"""2016-59-32-081"""
189199.3669,1996672.554,0.943,0.7349,-0.4786,3/21/2016 8:12:40 AM,48,"""2016-48-37-081"""
